municipio;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;freq;share_tracado_via_tipo_1;share_tracado_via_tipo_2;share_is_night;share_is_weekend;share_is_single_lane;cluster
caxias do sul;15710;89;2046;484;12754;337;2530;14266;7555;0.562011912640635;0.435870284579749;0.348378557246856;0.444341495698213;0.309728656518862;1
sao leopoldo;16370;98;2134;410;13352;374;2544;15091;7528;0.769128586609989;0.224362380446334;0.359059511158342;0.413257173219979;0.0541976620616366;1
porto alegre;15750;144;2488;458;12206;452;2946;14043;7501;0.808158912145047;0.18370883882149;0.364884682042394;0.407012398346887;0.127449673376883;1
nova iguacu;17394;242;2493;594;12672;1392;3087;15374;7496;0.967315901814301;0.0316168623265742;0.429562433297759;0.471851654215582;0.178228388473853;1
blumenau;16670;122;3296;755;12031;465;4051;15247;7405;0.537204591492235;0.459419311276165;0.323160027008778;0.429439567859554;0.995003376097232;1
maringa;16125;114;3925;994;10362;730;4919;13945;7256;0.739112458654906;0.242144432194046;0.396637265711136;0.459481808158765;0.0363836824696803;1
joinville;14412;140;3125;594;10096;456;3719;12503;7206;0.663891201776298;0.323202886483486;0.368859283930058;0.451706910907577;0.112961421038024;1
linhares;15834;198;3600;1319;10101;616;4919;13784;7189;0.688551954374739;0.305883989428293;0.351231047433579;0.448184726665739;0.543886493253582;1
itajai;16184;144;3028;679;11697;635;3707;14695;7147;0.779068140478523;0.211277459073737;0.383517559815307;0.469007975374283;0.178116692318455;1
guaratuba;12525;151;2045;480;9588;261;2525;10471;6962;0.350474001723643;0.637029589198506;0.32548118356794;0.481327204826199;0.104136742315427;1
santa maria;15371;190;3347;901;10458;475;4248;13050;6918;0.729690662041052;0.256287944492628;0.39953743856606;0.442902572997976;0.9479618386817;1
pirai;11747;131;1539;300;9403;374;1839;10474;6895;0.339231327048586;0.654677302393039;0.382596084118927;0.440464104423495;0.413197969543147;2
caucaia;15111;382;3265;2165;8296;1003;5430;12342;6793;0.832769026939497;0.158987192698366;0.401737082290593;0.496834977182394;0.518769321360224;1
salvador;15000;197;2569;498;10868;868;3067;12909;6456;0.898389095415118;0.0977385377942999;0.311648079306072;0.405359355638166;0.0684634448574969;1
miracatu;12206;257;1653;810;8957;529;2463;10567;6444;0.676132836747362;0.313935443823712;0.462135319677219;0.423805090006207;0.441806331471136;1
anapolis;13309;217;3078;1504;7892;618;4582;10536;6356;0.735840151038389;0.243392070484582;0.400251730648206;0.486469477658905;0.219005663939585;1
sao goncalo;13634;244;2471;628;9689;602;3099;11761;6193;0.957209752946875;0.0402066849668981;0.404811884385597;0.439851445180042;0.0481188438559664;1
barra mansa;11961;145;1974;451;8878;513;2425;10504;6080;0.600986842105263;0.389638157894737;0.4125;0.442269736842105;0.204605263157895;2
cajati;9232;149;1598;360;6906;218;1958;7592;6016;0.306682180851064;0.679521276595745;0.403922872340426;0.445811170212766;0.459275265957447;2
balneario camboriu;12049;131;3119;592;7766;441;3711;10652;5937;0.709112346302847;0.282971197574533;0.401718039413845;0.500252652854977;0.225871652349672;1
biguacu;11083;120;3071;824;6664;404;3895;9495;5762;0.662790697674419;0.329920166608816;0.423984727525165;0.511975008677543;0.0413051023950017;1
parnamirim;12675;167;2112;744;8985;666;2856;11447;5746;0.632788026453185;0.358336233901845;0.313435433344936;0.436651583710407;0.0821441002436478;1
mossoro;12435;289;3389;1157;6604;995;4546;10190;5721;0.73588533473169;0.259045621394861;0.40115364446775;0.460758608634854;0.678552700576822;1
aparecida de goiania;12846;145;2332;1205;8552;612;3537;11090;5720;0.822902097902098;0.160489510489511;0.351398601398601;0.448776223776224;0.0472027972027972;1
itaborai;12546;214;1915;660;9227;530;2575;10865;5694;0.861784334387074;0.128029504741834;0.385844748858448;0.489813839128908;0.230944854232525;1
jaboatao dos guararapes;12379;193;1884;707;8812;783;2591;10885;5660;0.785865724381626;0.206183745583039;0.315547703180212;0.380565371024735;0.22773851590106;1
maceio;13172;105;2049;1447;8807;763;3496;11404;5597;0.774522065392174;0.225477934607826;0.383955690548508;0.468286582097552;0.656065749508665;1
foz do iguacu;12582;142;3169;1001;7707;563;4170;10016;5560;0.630935251798561;0.353597122302158;0.418884892086331;0.460071942446043;0.183273381294964;1
uberaba;10208;254;3303;927;5330;393;4230;7691;5438;0.791099668995955;0.192166237587348;0.425340198602427;0.477197499080544;0.205222508275101;1
vitoria da conquista;12183;345;3029;651;7627;531;3680;9790;5359;0.833551035640978;0.153573427878336;0.362007837283075;0.492815823847733;0.801268893450271;1
sao luis;11417;173;1498;1117;8042;586;2615;9993;5183;0.862820760177504;0.128497009453984;0.26509743391858;0.418290565309666;0.140459193517268;1
ponta grossa;11248;294;2590;854;7075;435;3444;8859;5088;0.76061320754717;0.22189465408805;0.431014150943396;0.466784591194969;0.218160377358491;1
sao jose do rio preto;11216;134;2574;525;7588;395;3099;9698;5074;0.729996058336618;0.242806464327946;0.383918013401656;0.425699645250296;0.659046117461569;2
viana;11033;147;1850;946;7663;427;2796;9676;5067;0.676139727649497;0.318729030984804;0.303927373199132;0.447207420564437;0.397276494967436;2
araquari;10900;184;2404;890;7149;273;3294;9163;5041;0.762150366990676;0.233088672882365;0.387621503669907;0.539575481055346;0.495139853203729;1
petrolina;11316;240;2326;1020;7032;698;3346;9489;4991;0.736525746343418;0.258465237427369;0.379883790823482;0.450611099979964;0.779202564616309;1
angra dos reis;11214;223;2817;944;6946;284;3761;8720;4922;0.558309630231613;0.437830150345388;0.378098334010565;0.494920763917107;0.91873222267371;1
caruaru;10801;296;2226;869;6806;604;3095;8528;4804;0.746253122398002;0.240840965861782;0.329933388842631;0.436303080766028;0.467527060782681;1
tijucas do sul;8757;96;1751;319;6386;205;2070;6979;4681;0.355479598376415;0.632984405041658;0.357615894039735;0.509506515701773;0.0903653065584277;2
sabara;10979;228;2177;1290;7080;203;3467;8925;4656;0.501503436426117;0.490335051546392;0.324527491408935;0.50622852233677;0.970790378006873;1
maraba;10980;284;2164;735;7132;665;2899;9119;4649;0.831361583136158;0.158313615831362;0.315551731555173;0.411486341148634;0.655624865562487;1
volta redonda;10125;39;1043;328;8400;315;1371;9399;4645;0.7502691065662;0.246716899892357;0.411625403659849;0.43702906350915;0.606889128094726;2
manhuacu;9477;234;2775;855;5293;320;3630;7675;4538;0.519171441163508;0.474878801234024;0.376156897311591;0.505288673424416;0.99559277214632;2
sao joao de meriti;10521;94;1376;227;8186;637;1603;9583;4527;0.972608791694279;0.0269494146233709;0.42588910978573;0.458802739120831;0.0673735365584272;2
indaial;10161;119;2753;864;6034;391;3617;8771;4478;0.726440375167486;0.262393925859759;0.442831621259491;0.512058954890576;0.986601161232693;2
mairipora;8830;134;1557;326;6429;384;1883;7771;4425;0.548022598870056;0.44090395480226;0.370169491525424;0.474350282485876;0.0280225988700565;2
florianopolis;10081;59;1900;418;7302;402;2318;9388;4394;0.849112426035503;0.146108329540282;0.291306326809285;0.361629494765589;0.0316340464269458;2
valparaiso de goias;10737;74;2126;582;7430;525;2708;8838;4392;0.96379781420765;0.0318761384335155;0.430100182149362;0.50591985428051;0.0414389799635701;2
governador valadares;9521;200;2852;987;5266;216;3839;7896;4380;0.648173515981735;0.34634703196347;0.389269406392694;0.481506849315069;0.841552511415525;2
atibaia;9264;206;2041;460;6149;408;2501;7724;4363;0.847123538849415;0.146229658491863;0.43868897547559;0.516158606463443;0.0336924134769654;2
campo grande;10013;296;2222;1098;5989;407;3320;7054;4231;0.782320964311038;0.204207043252186;0.410304892460411;0.467029071141574;0.936421649728197;1
londrina;10487;75;1652;637;7648;475;2289;8820;4071;0.854581183984279;0.128469663473348;0.397936624907885;0.432326209776468;0.037337263571604;2
imperatriz;9739;183;2135;1003;5863;555;3138;7977;4008;0.885728542914172;0.106037924151697;0.352794411177645;0.457335329341317;0.907684630738523;2
paranagua;7938;142;1767;564;5104;361;2331;6932;3998;0.777388694347174;0.214107053526763;0.427713856928464;0.43871935967984;0.308404202101051;2
mage;8149;128;1762;409;5464;386;2171;6747;3970;0.847607052896725;0.144584382871537;0.353652392947103;0.490428211586902;0.350377833753149;2
lages;8678;117;1975;500;5823;263;2475;7077;3956;0.536147623862487;0.447927199191102;0.373356926188069;0.488877654196158;0.974216380182002;2
taubate;8861;90;1554;278;6272;666;1832;7928;3920;0.971683673469388;0.025;0.401785714285714;0.525510204081633;0.0420918367346939;2
rio do sul;8427;101;1801;429;5837;259;2230;7626;3895;0.667522464698331;0.328626444159178;0.34788189987163;0.418741976893453;0.962259306803594;2
vacaria;7912;96;1493;378;5669;276;1871;6537;3858;0.499740798341109;0.490668740279938;0.378952825298082;0.450233281493002;0.970969414204251;2
ribeirao das neves;8769;117;2039;821;5489;303;2860;7067;3798;0.845181674565561;0.143233280674039;0.369141653501843;0.537388098999473;0.0102685624012638;2
juiz de fora;7193;188;2355;680;3795;175;3035;5288;3764;0.460148777895855;0.532146652497343;0.414718384697131;0.497343251859724;0.558714133900106;2
rondonopolis;8057;166;1758;520;5460;153;2278;6491;3725;0.84510067114094;0.138255033557047;0.355973154362416;0.459597315436242;0.635436241610738;2
tubarao;7572;77;1937;399;4958;201;2336;6745;3720;0.64005376344086;0.343010752688172;0.373655913978495;0.451344086021505;0.569086021505376;2
resende;7272;129;1114;294;5419;316;1408;6490;3689;0.768500948766604;0.226077527785308;0.4573055028463;0.440769856329629;0.285172133369477;2
muriae;7770;140;2535;586;4255;254;3121;6180;3665;0.373260572987722;0.603274215552524;0.354706684856753;0.451841746248295;0.987175989085948;2
cabo de santo agostinho;7575;189;1424;577;4857;528;2001;6531;3605;0.778363384188627;0.21747572815534;0.319556171983356;0.436615811373093;0.381414701803051;2
ji-parana;8212;93;2180;722;5024;193;2902;6912;3585;0.748675034867504;0.237099023709902;0.328033472803347;0.42370990237099;0.703486750348675;2
rio grande;7229;142;1452;394;4995;246;1846;5805;3552;0.806869369369369;0.190033783783784;0.434966216216216;0.443975225225225;0.713400900900901;2
rio branco;8491;116;2342;819;4865;349;3161;6290;3539;0.7468211359141;0.246114721672789;0.369878496750495;0.462842610907036;0.504944899689178;2
guaramirim;7862;59;2081;676;4900;146;2757;6884;3536;0.745475113122172;0.246889140271493;0.431843891402715;0.459558823529412;0.990950226244344;2
belo horizonte;7846;62;1050;538;5980;216;1588;7025;3517;0.741256752914416;0.251350582883139;0.277793574068809;0.407733864088712;0.24680125106625;2
nossa senhora do socorro;7537;122;1672;446;4903;394;2118;6221;3494;0.817973669147109;0.168288494562106;0.367200915855753;0.433314253005152;0.221522610188895;2
teofilo otoni;7378;198;1926;662;4346;246;2588;5951;3482;0.672314761631246;0.317633543940264;0.357553130384836;0.460367604824813;0.869327972429638;2
taboao da serra;8248;88;1796;526;5305;532;2322;7026;3470;0.904322766570605;0.0922190201729107;0.46685878962536;0.467435158501441;0.0426512968299712;2
igarassu;7613;150;1213;519;5287;444;1732;6594;3452;0.887891077636153;0.103128621089224;0.331691772885284;0.461181923522596;0.232039397450753;2
rio verde;7394;147;1682;576;4700;288;2258;5494;3416;0.737997658079625;0.252341920374707;0.353922716627635;0.450234192037471;0.598653395784543;2
campo largo;7744;105;1470;401;5345;423;1871;6404;3392;0.818396226415094;0.163915094339623;0.408608490566038;0.480542452830189;0.130896226415094;2
pelotas;7149;122;1283;359;5184;201;1642;5987;3377;0.617411904056855;0.369262659164939;0.418714835652946;0.438554930411608;0.938406870002961;2
luziania;7854;294;2037;814;4200;509;2851;5833;3342;0.91083183722322;0.0807899461400359;0.480251346499102;0.539198084979054;0.21573907839617;2
colombo;7470;131;1841;761;4240;497;2602;5995;3336;0.769484412470024;0.220923261390887;0.447242206235012;0.498501199040767;0.293465227817746;2
eunapolis;8029;151;1722;622;5204;330;2344;5853;3310;0.594864048338369;0.393655589123867;0.341389728096677;0.449244712990937;0.949546827794562;2
pouso alegre;6598;90;1657;521;4087;243;2178;5162;3299;0.619884813579873;0.361927856926341;0.446195816914216;0.466505001515611;0.214307365868445;2
santa rita;6719;214;1777;755;3597;376;2532;5099;3290;0.738601823708207;0.238297872340426;0.359878419452888;0.48145896656535;0.303039513677812;2
marituba;7679;100;1166;491;5527;395;1657;6813;3282;0.960694698354662;0.0383912248628885;0.297684338817794;0.465874466788544;0.0411334552102377;2
morretes;6164;100;1291;367;4216;190;1658;5104;3273;0.47632141765964;0.503819126183929;0.364497402994195;0.498319584479071;0.0256645279560037;2
seropedica;6817;122;1178;457;4673;387;1635;5808;3261;0.875191659000307;0.120821833793315;0.428702851885925;0.450475314320761;0.502606562404171;2
jacarei;6756;71;891;181;5271;341;1072;6159;3228;0.925340768277571;0.0672242874845105;0.402416356877323;0.425030978934325;0.109355638166047;2
nova lima;6878;137;1611;743;4149;238;2354;5510;3198;0.660100062539087;0.325515947467167;0.355847404627892;0.532833020637899;0.236710444027517;2
jatai;6524;133;1636;473;4034;247;2109;4901;3138;0.716061185468451;0.276290630975143;0.402804333970682;0.453473550031868;0.644996813256852;2
joao monlevade;6570;113;1870;616;3865;106;2486;4969;3138;0.353728489483748;0.637029955385596;0.376991714467814;0.478011472275335;0.989483747609943;2
bayeux;7562;35;1159;347;5619;402;1506;6743;3133;0.910309607405043;0.0759655282476859;0.274178104053623;0.44047239067986;0.036386849664858;2
pouso redondo;6597;175;1828;538;3878;178;2366;5355;3092;0.503557567917206;0.492884864165589;0.330853816300129;0.492238033635188;0.98738680465718;2
tres lagoas;7173;99;1755;449;4642;228;2204;5049;3079;0.765508281909711;0.224748294900942;0.408574212406626;0.460863916856122;0.57940889899318;2
campina grande;6197;160;1452;612;3671;302;2064;5081;3068;0.633637548891786;0.355606258148631;0.366036505867014;0.479139504563233;0.651238591916558;2
itaguai;6917;193;1495;526;4400;303;2021;5349;3017;0.822340072920119;0.171030825323169;0.434869075240305;0.533311236327478;0.455419290686112;2
santo antonio do amparo;4751;88;1352;243;2986;81;1595;3657;2979;0.359852299429339;0.627727425310507;0.345417925478348;0.469956361195032;0.00604229607250755;2
laguna;6395;89;1485;414;4244;163;1899;5511;2971;0.790642881184786;0.202625378660384;0.396499495119488;0.50454392460451;0.613934702120498;2
cabedelo;6420;67;1262;473;4161;457;1735;5694;2941;0.914994899693982;0.0727643658619517;0.38728323699422;0.47160829649779;0.104386263175791;2
sao mateus;6557;122;1521;675;3932;306;2196;5500;2923;0.767362299007869;0.224426958604174;0.354430379746835;0.468012316113582;0.762230585015395;2
sao sebastiao do passe;6070;107;1537;250;3860;316;1787;4783;2921;0.903115371448134;0.0896953098254023;0.287572749058542;0.463539883601506;0.244094488188976;2
carmo da cachoeira;4564;53;1122;171;3131;87;1293;3729;2919;0.316546762589928;0.669749914354231;0.373072970195272;0.47242206235012;0.00411099691675231;2
ararangua;6216;109;1737;340;3850;180;2077;5197;2886;0.624393624393624;0.368676368676369;0.388426888426888;0.475398475398475;0.793139293139293;2
caceres;5584;181;1454;674;3130;145;2128;3990;2867;0.622253226369027;0.37077084059993;0.346006278339728;0.486571328915242;0.981513777467736;2
sete lagoas;5866;96;1702;462;3433;173;2164;4352;2852;0.676367461430575;0.302945301542777;0.353786816269285;0.490182328190743;0.128681626928471;2
pindamonhangaba;6456;97;1200;218;4513;428;1418;5479;2846;0.969430780042164;0.0270555165144062;0.417779339423753;0.53583977512298;0.0375966268446943;2
itapema;6293;80;1567;286;4128;232;1853;5575;2844;0.813642756680731;0.178621659634318;0.405766526019691;0.515822784810127;0.227496483825598;2
teresopolis;5912;150;1886;611;3044;221;2497;4490;2836;0.494005641748942;0.495063469675599;0.401622002820874;0.501410437235543;0.977433004231312;2
sao goncalo do amarante;6318;109;1048;616;4188;357;1664;5491;2824;0.873583569405099;0.122521246458924;0.306303116147309;0.462818696883853;0.386331444759207;2
boa vista;7019;161;2091;560;3837;370;2651;4820;2805;0.760071301247772;0.231729055258467;0.381461675579323;0.491622103386809;0.455971479500891;2
registro;5267;106;1300;310;3293;258;1610;4210;2800;0.836428571428571;0.161071428571429;0.529285714285714;0.449642857142857;0.111428571428571;2
guarapuava;6276;211;1717;576;3576;196;2293;4793;2789;0.706346360702761;0.269272140552169;0.406597346719254;0.442811043384726;0.921118680530656;2
tres rios;5347;86;1134;275;3722;130;1409;3819;2786;0.345656855707107;0.650035893754487;0.376166547020818;0.500717875089734;0.545944005743001;2
mafra;6098;113;1641;545;3628;171;2186;4879;2782;0.530553558590942;0.453630481667865;0.383896477354421;0.49568655643422;0.985621854780733;2
vilhena;6220;103;1816;597;3526;178;2413;4812;2774;0.634462869502523;0.341744772891132;0.385724585436193;0.443403028118241;0.534607065609229;2
cambui;4558;76;1126;294;2901;161;1420;3627;2770;0.347292418772563;0.632851985559567;0.345126353790614;0.497111913357401;0.0187725631768953;2
navegantes;5924;119;1467;594;3530;214;2061;5163;2729;0.726273360205203;0.258702821546354;0.40820813484793;0.510076951264199;0.779406375961891;2
caratinga;5587;73;1630;609;3093;181;2239;4764;2726;0.611518708730741;0.384079236977256;0.374541452677916;0.450476889214967;0.689655172413793;2
simoes filho;6337;64;1064;186;4715;308;1250;5334;2723;0.939772309952259;0.056188027910393;0.261109070877708;0.419757620271759;0.0745501285347044;2
rio bonito;5734;150;995;438;3957;194;1433;4724;2708;0.749261447562777;0.24519940915805;0.410635155096012;0.493722304283604;0.339364844903988;2
sarandi;6268;86;1263;332;4359;228;1595;5164;2703;0.694413614502405;0.298187199408065;0.394006659267481;0.475767665556789;0.341472438031817;2
castanhal;6211;127;1010;572;4171;331;1582;5352;2698;0.883988139362491;0.113417346182357;0.316901408450704;0.452186805040771;0.182727946627131;2
apucarana;6113;81;1802;559;3367;304;2361;4742;2685;0.639851024208566;0.340409683426443;0.44171322160149;0.475977653631285;0.694227188081937;2
leopoldina;5537;162;1726;507;3005;136;2233;4236;2666;0.402475618904726;0.576894223555889;0.364591147786947;0.466616654163541;0.989497374343586;2
curvelo;6047;269;1584;827;3184;183;2411;4366;2662;0.787753568745304;0.206611570247934;0.379789631855748;0.524417731029301;0.898948159278738;2
dourados;6132;98;1591;654;3604;185;2245;4148;2646;0.67384731670446;0.323507180650038;0.427437641723356;0.515873015873016;0.45427059712774;2
embu;5795;118;968;430;3889;390;1398;4984;2638;0.890447308567096;0.109552691432904;0.462850644427597;0.48483699772555;0.0356330553449583;2
eldorado do sul;6170;98;988;444;4492;147;1432;4544;2627;0.871336124857252;0.118005329272935;0.386372287780739;0.486105824133993;0.614389036924248;2
abreu e lima;5814;52;589;268;4623;282;857;5249;2621;0.917588706600534;0.0778328882106066;0.227012590614269;0.412438000763068;0.19381915299504;2
guapimirim;5601;115;1200;393;3656;237;1593;4632;2609;0.660789574549636;0.333461096205443;0.366807205825987;0.501724798773476;0.683786891529322;2
sao goncalo do rio abaixo;5595;191;1645;699;2933;127;2344;4107;2576;0.256987577639752;0.736024844720497;0.316770186335404;0.463121118012422;0.988354037267081;2
conselheiro lafaiete;5690;150;1525;535;3304;175;2060;4337;2552;0.68730407523511;0.298981191222571;0.379310344827586;0.508620689655172;0.940047021943574;2
imbituba;4804;104;1373;470;2698;159;1843;3969;2501;0.762894842063175;0.224310275889644;0.445421831267493;0.497800879648141;0.409436225509796;2
candeias;5324;103;1388;227;3349;256;1615;4006;2499;0.910764305722289;0.0868347338935574;0.314125650260104;0.440176070428171;0.0600240096038415;2
montes claros;5731;174;1831;676;2901;149;2507;3968;2499;0.666666666666667;0.316526610644258;0.403761504601841;0.500600240096039;0.941176470588235;2
amelia rodrigues;5139;79;985;226;3587;262;1211;4220;2493;0.880064179703169;0.113918973124749;0.326915363016446;0.474528680304854;0.0296831127156037;2
juquitiba;4718;166;868;384;3073;227;1252;3794;2488;0.738745980707396;0.253617363344051;0.478697749196142;0.481511254019293;0.119372990353698;2
congonhas;6043;164;1467;487;3754;170;1954;4594;2485;0.619315895372233;0.365392354124749;0.400402414486922;0.472837022132797;0.993561368209255;2
belem;5286;39;358;124;4584;180;482;5005;2477;0.633831247476786;0.362535324989907;0.424707307226484;0.382317319337909;0.288251917642309;2
sapucaia;5079;134;1199;365;3243;138;1564;3739;2445;0.483844580777096;0.510429447852761;0.379959100204499;0.507566462167689;0.966053169734151;2
cacapava;5596;77;1003;203;3908;404;1206;4858;2441;0.980335927898402;0.0167963949201147;0.451863990167964;0.498156493240475;0.0434248258910283;2
lavras;3742;35;959;123;2556;69;1082;3055;2421;0.299049979347377;0.680710450227179;0.361420900454358;0.477075588599752;0.0161090458488228;2
cacoal;5260;65;1683;509;2833;170;2192;4353;2411;0.890087100788055;0.090004147656574;0.314807133969307;0.436748237245956;0.990045624222314;2
novo hamburgo;5263;67;800;174;4093;129;974;4737;2403;0.810653349979193;0.179359134415314;0.390345401581357;0.433624635871827;0.176029962546816;2
cuiaba;4957;109;880;475;3407;86;1355;4328;2375;0.808;0.185684210526316;0.321684210526316;0.427368421052632;0.733473684210526;2
juatuba;4328;120;1146;425;2515;122;1571;3475;2375;0.513263157894737;0.477473684210526;0.372631578947368;0.541473684210526;0.352421052631579;2
balsa nova;5148;57;973;225;3735;158;1198;3918;2373;0.563843236409608;0.413400758533502;0.375895490939739;0.497682258744206;0.214496418036241;2
domingos martins;4861;83;1295;604;2698;180;1899;3871;2373;0.293299620733249;0.702064896755162;0.270965023177413;0.52928782132322;0.939738727349347;2
itatiaiucu;4121;53;1039;172;2782;75;1211;3166;2368;0.382179054054054;0.602195945945946;0.372888513513514;0.491131756756757;0.027027027027027;2
monte alegre de minas;4571;93;1132;370;2893;83;1502;3397;2357;0.634705133644463;0.347051336444633;0.420025456088248;0.455239711497667;0.534577853203225;2
sinop;5450;135;1466;541;3081;226;2007;4005;2320;0.758620689655172;0.227586206896552;0.398706896551724;0.491810344827586;0.677586206896552;2
mangaratiba;5671;154;1691;537;3178;111;2228;3984;2309;0.419662191424859;0.559982676483326;0.329146816803811;0.552620181896925;0.836725855348636;2
ubatuba;5230;47;1690;389;2919;185;2079;4050;2303;0.655232305688233;0.337386018237082;0.400781589231437;0.515414676508901;0.96699956578376;2
esteio;4811;42;699;146;3833;91;845;4392;2300;0.785217391304348;0.21;0.398260869565217;0.38;0.0943478260869565;2
barra velha;4748;82;1064;372;3105;125;1436;4076;2288;0.817744755244755;0.169143356643357;0.453671328671329;0.554195804195804;0.232517482517483;2
oliveira;4065;92;1237;207;2453;76;1444;2967;2286;0.437882764654418;0.541119860017498;0.383639545056868;0.443132108486439;0.0284339457567804;2
casimiro de abreu;5166;149;816;337;3732;132;1153;4339;2284;0.760945709281962;0.235551663747811;0.340192644483363;0.44877408056042;0.886164623467601;2
acailandia;5515;285;1494;789;2487;460;2283;3895;2283;0.768287341217696;0.212439772229523;0.441524310118265;0.500219010074464;0.971090670170828;2
itapecerica da serra;4734;90;804;368;3211;261;1172;3915;2283;0.821725799386772;0.17389399912396;0.441524310118265;0.474375821287779;0.0569426193604906;2
barbacena;3996;82;1303;318;2189;104;1621;2923;2276;0.365553602811951;0.624340949033392;0.358523725834798;0.49780316344464;0.159050966608084;2
